created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Sat Jun 19 05:12:58 +0000 2021,Twitter for iPad,"Ellen Johnson Sirleaf warns of the need to include refugees, IDPs and migrants in #COVID19 vaccines and treatment, if the pandemic is to be tackled effectively: https://t.co/Z76QWLcFsz #WithRefugees #WorldRefugeeDay https://t.co/Eozeu6ORqw","Ellen Johnson Sirleaf warns of the need to include refugees, IDPs and migrants in #COVID19 vaccines and treatment, if the pandemic is to be tackled effectively httpstcoZ76QWLcFsz #WithRefugees #WorldRefugeeDay httpstcoEozeu6ORqw",positive,0.6,0.8,en,16,11,smallypaula,813,5001,False,#covid19 #withrefugees #worldrefugeeday, ,South London
Sat Jun 19 05:13:00 +0000 2021,Twitter for iPhone,58 411 lives have been lost and the government absolutely refuses play it’s role in ending this pandemic. I can’t b… https://t.co/eklX2I4HYr,58 411 lives have been lost and the government absolutely refuses play it’s role in ending this pandemic I can’t b httpstcoeklX2I4HYr,positive,0.2,0.9,en,0,0,deadbeatzee,1339,434,unknown, , ,Willing to relocate
Sat Jun 19 05:13:04 +0000 2021,Twitter for iPhone,RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,RT @shawajason Liars You tried to load off your expired vaccines Just another war crime by Israel httpstcoTI0vK8DQLw,neutral,0.0,0.0,en,745,765,lidyaizzatii,11,25,False, ,@shawajason,Christchurch City New Zealand
Sat Jun 19 05:13:08 +0000 2021,Twitter Web App,"Nearly 1,000 EXPIRED Pfizer/BioNTech Covid-19 vaccines stabbed into the arms of now-altered humans at NYC Times Squ… https://t.co/Xys69N1zFV","Nearly 1,000 EXPIRED PfizerBioNTech Covid19 vaccines stabbed into the arms of nowaltered humans at NYC Times Squ httpstcoXys69N1zFV",positive,0.1,0.4,en,0,0,timesoftrouble,1093,3633,unknown, , ,Planet Evils 
Sat Jun 19 05:13:20 +0000 2021,Twitter for iPhone,In this television interview I discuss the delta variant of #COVID19 and how it’s not a threat to the fully vaccina… https://t.co/w0uydVkWfs,In this television interview I discuss the delta variant of #COVID19 and how it’s not a threat to the fully vaccina httpstcow0uydVkWfs,neutral,0.0,0.0,en,0,0,AmeshAA,35711,2057,unknown,#covid19, ,Pittsburgh Baltimore NYC
Sat Jun 19 05:14:02 +0000 2021,Twitter Web App,"#EquatorialGuinea is now the 11th country in #Africa to purchase #COVID19 #vaccines from #China, out of the 39 Afri… https://t.co/BpZCyiaRyF","#EquatorialGuinea is now the 11th country in #Africa to purchase #COVID19 #vaccines from #China, out of the 39 Afri httpstcoBpZCyiaRyF",neutral,0.0,0.0,en,0,0,BridgeBeijing,222,426,unknown,#equatorialguinea #africa #covid19 #vaccines #china, ,Beijing China
Sat Jun 19 05:14:21 +0000 2021,Twitter Web App,"@MindThisMind @veryvirology @Parsifaler Little known fact(s) worth educating twter with as well.

'How Effective ar… https://t.co/9aMYl0AjvR",@MindThisMind @veryvirology @Parsifaler Little known facts worth educating twter with as well How Effective ar httpstco9aMYl0AjvR,positive,0.23749999999999996,0.4666666666666666,en,0,0,BluehatmanToo,138,359,unknown, ,@mindthismind @veryvirology @parsifaler,The Current Thought
Sat Jun 19 05:14:23 +0000 2021,Vaccine finder,"Pin Code:[411037] 
Dhole Mala Manapa Shala PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2… https://t.co/kc5vbQN1ik","Pin Code411037 Dhole Mala Manapa Shala PMCG Vaccines COVAXIN, Min Age Limit 18,45, Dose1 Capacity 0, Dose2 httpstcokc5vbQN1ik",negative,-0.75,1.0,en,0,0,PuneUpdater,89,0,unknown, , ,Not provided
Sat Jun 19 05:15:19 +0000 2021,Twitter for iPhone,"2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned #COVID19 vaccines. That puts the South and parts of rural America at risk.
https://t.co/jzL6kUR8uW https://t.co/xsJD4TJIlE","2 The Delta variant should pose little threat if youre fully vaccinated, but could still cause deadly surges in places where many people have shunned #COVID19 vaccines That puts the South and parts of rural America at risk httpstcojzL6kUR8uW httpstcoxsJD4TJIlE",positive,0.028124999999999997,0.35,en,219,85,givemepie360,1637,569,False,#covid19, ,Not provided
Sat Jun 19 05:15:23 +0000 2021,Twitter for Android,"Over 350 #Indonesian doctors &amp; healthcare workers have contracted COVID-19 despite being vaccinated with #China's Sinovac vaccines and dozens have been hospitalized, officials said, as concerns rise about the efficacy of #Chinese vaccines
https://t.co/VVva3S4SAe https://t.co/uo70C05gml","Over 350 #Indonesian doctors amp healthcare workers have contracted COVID19 despite being vaccinated with #Chinas Sinovac vaccines and dozens have been hospitalized, officials said, as concerns rise about the efficacy of #Chinese vaccines httpstcoVVva3S4SAe httpstcouo70C05gml",neutral,0.0,0.0,en,272,188,Tenzin47389675,34,70,False,#indonesian #chinas #chinese, ,Not provided
Sat Jun 19 05:15:24 +0000 2021,Twitter for Android,"2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned #COVID19 vaccines. That puts the South and parts of rural America at risk.
https://t.co/jzL6kUR8uW https://t.co/xsJD4TJIlE","2 The Delta variant should pose little threat if youre fully vaccinated, but could still cause deadly surges in places where many people have shunned #COVID19 vaccines That puts the South and parts of rural America at risk httpstcojzL6kUR8uW httpstcoxsJD4TJIlE",positive,0.028124999999999997,0.35,en,219,86,abdajck,410,1449,False,#covid19, ,Denver CO
Sat Jun 19 05:15:28 +0000 2021,Twitter for iPhone,"SA #COVID19 Vaccinations Stats: 18 June 2021

Surpassed 2M mark for vaccines administered
Another all-time high! Nearing 100k daily doses

Administered Today: 95 247
Total Administered: 2 069 346
Remaining: 1 641 134 https://t.co/xvAllreVJn",SA #COVID19 Vaccinations Stats 18 June 2021 Surpassed 2M mark for vaccines administered Another alltime high Nearing 100k daily doses Administered Today 95 247 Total Administered 2 069 346 Remaining 1 641 134 httpstcoxvAllreVJn,positive,0.06666666666666667,0.43,en,20,10,NewsPrime1012,197,400,False,#covid19, ,Not provided
Sat Jun 19 05:15:34 +0000 2021,Twitter for Android,"Covid vaccines in healthy young people poses an ethical question as well as a benefit risk question. Is risk of myocarditis in your child worth it “for the greater good” to protect older people,at risks groups already vaccinated? I cannot accept that it’s a fair risk for children","Covid vaccines in healthy young people poses an ethical question as well as a benefit risk question Is risk of myocarditis in your child worth it for the greater good to protect older people,at risks groups already vaccinated I cannot accept that it’s a fair risk for children",positive,0.39583333333333326,0.4916666666666667,en,73,26,Excludedfromth1,122,269,unknown, , ,Not provided
Sat Jun 19 05:15:36 +0000 2021,Twitter Web App,"11) But is it just a SinoVac issue though? Unclear, in a Calgary 🇨🇦 hospital, or the 6 #DeltaVariant infected healthcare workers, 5 were fully vaccinated with 2 doses of mRNA vaccines too. That sparked infection across different units of the hospital. Delta is a problem. https://t.co/AF4BITFvgH","11 But is it just a SinoVac issue though Unclear, in a Calgary hospital, or the 6 #DeltaVariant infected healthcare workers, 5 were fully vaccinated with 2 doses of mRNA vaccines too That sparked infection across different units of the hospital Delta is a problem httpstcoAF4BITFvgH",neutral,0.0,0.6,en,176,82,symptm,15,352,False,#deltavariant, ,Not provided
Sat Jun 19 05:15:49 +0000 2021,Twitter for Android,"Don't fall prey to rumours related to #COVIDVaccines. The vaccines are completely safe and effective. 
For authentic and latest information related to #COVID19 and vaccination, visit: https://t.co/CKhgW33bvN #IndiaFightsCorona 

@PMOIndia @MoHFW_India @PIB_India @MIB_India https://t.co/XvcKGgqjxi","Dont fall prey to rumours related to #COVIDVaccines The vaccines are completely safe and effective For authentic and latest information related to #COVID19 and vaccination, visit httpstcoCKhgW33bvN #IndiaFightsCorona @PMOIndia @MoHFW_India @PIB_India @MIB_India httpstcoXvcKGgqjxi",positive,0.35000000000000003,0.625,en,287,93,drbutnotstrange,3,160,False,#covidvaccines #covid19 #indiafightscorona,@pmoindia @mohfw_india @pib_india @mib_india,Mumbai India
Sat Jun 19 05:16:00 +0000 2021,Twitter for iPhone,"That’s #EuropeanReferenceNetworks world. 
That’s #ERNReCONNET: more than a Network. 
From the first considerations on the impact of Covid on rCTDs (https://t.co/Rw9BajVpKf)  to the productive today’s discussion about #COVID19 and #vaccines in #lupus. @EU_Commission @LupusEurope",That’s #EuropeanReferenceNetworks world That’s #ERNReCONNET more than a Network From the first considerations on the impact of Covid on rCTDs httpstcoRw9BajVpKf to the productive today’s discussion about #COVID19 and #vaccines in #lupus @EU_Commission @LupusEurope,positive,0.375,0.41666666666666663,en,4,2,DianaMarinello,93,444,False,#europeanreferencenetworks #ernreconnet #covid19 #vaccines #lupus,@eu_commission @lupuseurope,Not provided
Sat Jun 19 05:16:09 +0000 2021,Twitter for iPhone,"#ERNReCONNET meeting: #SLE and #COVID19 #vaccines 

""That's the reason why ERNs were developed...""

#patientsinvolvement #bestpractices for people living with #SystemicLupusErythematosus https://t.co/IJluIIioyn",#ERNReCONNET meeting #SLE and #COVID19 #vaccines Thats the reason why ERNs were developed #patientsinvolvement #bestpractices for people living with #SystemicLupusErythematosus httpstcoIJluIIioyn,positive,0.1,0.3,en,18,9,DianaMarinello,93,444,False,#ernreconnet #sle #covid19 #vaccines #patientsinvolvement #bestpractices #systemiclupuserythematosus, ,Not provided
Sat Jun 19 05:16:14 +0000 2021,Twitter for iPhone,"Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know Hers is a desperate request for vaccines to Africa We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa",positive,0.13333333333333333,0.45555555555555555,en,533,269,Kits,937,1076,unknown, , ,Singapore
Sat Jun 19 05:16:18 +0000 2021,Twitter for iPhone,The toxic puss is causing people to get sick. WTFU you nimrods 🤬,The toxic puss is causing people to get sick WTFU you nimrods ,negative,-0.7142857142857143,0.8571428571428571,en,0,0,BellBelli1,99,255,unknown, , ,Banff Alberta
Sat Jun 19 05:16:22 +0000 2021,Twitter for Android,"We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor","We are dying Ugandans need the world to stand with them We need oxygen, PPEs, #COVID19 vaccines and money to pay our overstretched health workers World, we need each other Oxygen failure kills 30 Covid patients at Mulago httpstcoo1K0IUGf6Z via @DailyMonitor",negative,-0.23645833333333335,0.3375,en,1016,572,tonynjue,10112,5382,False,#covid19,@dailymonitor,Nairobi Kenya
Sat Jun 19 05:16:37 +0000 2021,Twitter for iPhone,RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,RT @shawajason Liars You tried to load off your expired vaccines Just another war crime by Israel httpstcoTI0vK8DQLw,neutral,0.0,0.0,en,751,767,arin42390202,19,173,False, ,@shawajason,Not provided
Sat Jun 19 05:16:51 +0000 2021,Twitter for iPhone,"What would happen if governments abolished patents? Professor @Colombatto answers in his latest report. https://t.co/u5DVBgpFv5

#patents #government #coronavirus #innovation #vaccines #covid19 #pandemic #intellectualproperty #freemarket #market #competition #business https://t.co/xjWslQNGth",What would happen if governments abolished patents Professor @Colombatto answers in his latest report httpstcou5DVBgpFv5 #patents #government #coronavirus #innovation #vaccines #covid19 #pandemic #intellectualproperty #freemarket #market #competition #business httpstcoxjWslQNGth,positive,0.5,0.9,en,4,2,DrRueckauf,3130,1950,False,#patents #government #coronavirus #innovation #vaccines #covid19 #pandemic #intellectualproperty #freemarket #market #competition #business,@colombatto,Deutschland
Sat Jun 19 05:17:01 +0000 2021,Twitter for iPhone,@kcollis17 @EmeraldRobinson @TheJusticeDept 3) Should also be referred to Federal Prosecutors for internationally t… https://t.co/T6UV68GT6a,@kcollis17 @EmeraldRobinson @TheJusticeDept 3 Should also be referred to Federal Prosecutors for internationally t httpstcoT6UV68GT6a,neutral,0.0,0.0,en,0,0,KathyLe83811764,66,178,unknown, ,@kcollis17 @emeraldrobinson @thejusticedept,Not provided
Sat Jun 19 05:17:09 +0000 2021,Twitter for Android,RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,RT @shawajason Liars You tried to load off your expired vaccines Just another war crime by Israel httpstcoTI0vK8DQLw,neutral,0.0,0.0,en,751,767,aieynfarrahieyn,226,493,False, ,@shawajason,Not provided
Sat Jun 19 05:17:13 +0000 2021,Twitter for Android,Couldn't they just use Ssebugwawo's salary and allowances to buy Covid19 vaccines?,Couldnt they just use Ssebugwawos salary and allowances to buy Covid19 vaccines,neutral,0.0,0.0,en,0,0,cristianwaniaye,5947,5893,unknown, , ,Uganda   Africa
Sat Jun 19 05:17:24 +0000 2021,Twitter for iPhone,"A woman in #Bihar received two doses of #Covishield and #COVAXIN within a span of 5 minutes🤦‍♀️ In #India all experiments on mixing and matching of vaccines will occur by accidents!

#COVIDVaccination #COVID19 
#CovidVaccine https://t.co/OPoxD33cbF",A woman in #Bihar received two doses of #Covishield and #COVAXIN within a span of 5 minutes In #India all experiments on mixing and matching of vaccines will occur by accidents #COVIDVaccination #COVID19 #CovidVaccine httpstcoOPoxD33cbF,neutral,0.0,0.0,en,12,10,le_Preena,60,559,True,#bihar #covishield #covaxin #india #covidvaccination #covid19 #covidvaccine, ,Houston TX
Sat Jun 19 05:17:33 +0000 2021,Twitter Web App,"Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa. https://t.co/sOgIroihOc","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know Hers is a desperate request for vaccines to Africa We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa httpstcosOgIroihOc",positive,0.13333333333333333,0.45555555555555555,en,535,270,RealRavs,749,506,False, , ,London
Sat Jun 19 05:17:33 +0000 2021,Twitter Web App,"According to H.E. Dr. #YuokSambath, Secretary of State of Health Ministry, Cambodia expected to get 5 more million… https://t.co/4EcdT0J63P","According to HE Dr #YuokSambath, Secretary of State of Health Ministry, Cambodia expected to get 5 more million httpstco4EcdT0J63P",positive,0.2,0.45,en,0,0,PeacePalaceKH,5372,179,unknown,#yuoksambath, ,Phnom Penh Cambodia
Sat Jun 19 05:17:39 +0000 2021,Twitter for iPhone,"I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today Remember, there are 3 easy ways to find a #COVID19 vaccine near you Search httpstcod2PDWIps8o Text your ZIP code to 438829 Call 18002320233 httpstcoAMmcMmCtiP",positive,0.5083333333333333,0.7833333333333333,en,1102,352,KJ96488243,23,207,False,#wecandothis #covid19, ,Not provided
Sat Jun 19 05:17:43 +0000 2021,Vaccine finder,"Pin Code:[411038] 
Jayabai Sutar Hospital PMCG
Vaccines: COVISHIELD COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity… https://t.co/krN7DYSUK9","Pin Code411038 Jayabai Sutar Hospital PMCG Vaccines COVISHIELD COVAXIN, Min Age Limit 45,18, Dose1 Capacity httpstcokrN7DYSUK9",negative,-0.75,1.0,en,0,0,PuneUpdater,89,0,unknown, , ,Not provided
Sat Jun 19 05:17:47 +0000 2021,Twitter for Android,"We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor","We are dying Ugandans need the world to stand with them We need oxygen, PPEs, #COVID19 vaccines and money to pay our overstretched health workers World, we need each other Oxygen failure kills 30 Covid patients at Mulago httpstcoo1K0IUGf6Z via @DailyMonitor",negative,-0.23645833333333335,0.3375,en,1017,573,reggea_italist,965,1114,False,#covid19,@dailymonitor,Nairobi Kenya
